Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSMUSG00000001281	1.442861241968846	0.08095229524027638	0.09697493204402102	0.3163744274692696	0.5305115189896473	FALSE
ENSMUSG00000111883	1.882644348232876	0.08093272922904224	0.08712822604188479	0.28479227996374645	0.4918809839504765	FALSE
ENSMUSG00000093536	4.247591300674206	0.08092078167715826	0.060848968925390635	0.1548829731904492	0.31468575847047736	FALSE
ENSMUSG00000051154	6.3582156479074365	0.08086224331765127	0.050476579927621036	0.09363242165735158	0.21256394768459705	FALSE
ENSMUSG00000003477	1.9609800702065003	0.08086014438748663	0.08573119909348227	0.27446768280753103	0.47927774338585044	FALSE
ENSMUSG00000027994	2.075156317527172	0.0808393434997518	0.08367081640575015	0.27350615237742326	0.4780599367944401	FALSE
ENSMUSG00000007411	10.842663246016658	0.08083018764543702	0.03914757705259251	0.03387061366493295	0.09231907422550045	FALSE
ENSMUSG00000090031	2.827544256352869	0.0808170082189876	0.07333529768273683	0.22378490568586942	0.41374616577269696	FALSE
ENSMUSG00000022696	8.443521548093647	0.08080847808681217	0.04413395008246399	0.05824926467828601	0.14497069056640893	FALSE
ENSMUSG00000037960	2.605245569802583	0.08079583553360484	0.07598494720768517	0.23617021409773806	0.43043903485217117	FALSE
ENSMUSG00000016018	8.850529826227616	0.08073376454905101	0.04315544795914129	0.0536644934709202	0.13542300510986596	FALSE
ENSMUSG00000072941	3.253102202167439	0.0806783408433528	0.0686022750291603	0.20021638819437293	0.3820703894051735	FALSE
ENSMUSG00000095724	1.1641389190148896	0.0806322376842951	0.10521260854640781	0.34250383601354695	0.5598313722482336	FALSE
ENSMUSG00000042082	14.57225882077138	0.080596426350686	0.033922249755752816	0.015136480954601477	0.0465513564342827	TRUE
ENSMUSG00000037916	17.65416313202466	0.08058549149245514	0.030893354288559518	0.008098494650425858	0.02712874323296421	TRUE
ENSMUSG00000068299	3.478881242772584	0.08058545454218001	0.06658024492765093	0.18949406490379148	0.366841817077074	FALSE
ENSMUSG00000013787	20.938889442822894	0.0804715046671654	0.028418685714048982	0.004076544956046621	0.014798800789225618	TRUE
ENSMUSG00000110661	1.3772018685300993	0.08040490587023168	0.09868477139741512	0.3267700424590616	0.5420108702169557	FALSE
ENSMUSG00000046215	6.442307755646919	0.08037386633183004	0.05015499574495451	0.09402151727459535	0.2132434054041891	FALSE
ENSMUSG00000028454	4.586645080932235	0.08032910613777353	0.05873229040262167	0.14581856854495523	0.3006419955121027	FALSE
ENSMUSG00000029521	2.2844462858196573	0.08032169895786384	0.08036069430624003	0.2608553767569326	0.4611884218009724	FALSE
ENSMUSG00000107094	1.8206049162161566	0.08031179376926662	0.08828372297693135	0.2933237743731419	0.5021296806511972	FALSE
ENSMUSG00000029426	19.594125553080996	0.08030590888959284	0.02935680981296045	0.00551845521594358	0.019299354517172348	TRUE
ENSMUSG00000037808	4.8223762499459415	0.08030016250137229	0.057404244815692	0.1377775913217352	0.2875272879642979	FALSE
ENSMUSG00000007892	34.676315438769215	0.08029251491915543	0.02216751545172575	2.5882181106077383e-4	0.0012215746446513093	TRUE
ENSMUSG00000011960	8.696803470933187	0.08028141418566796	0.04351419334788707	0.05684937418147586	0.14215710955976002	FALSE
ENSMUSG00000028618	18.37442728585897	0.08027717329406624	0.030294472720804204	0.007169325081141458	0.024342389377380567	TRUE
ENSMUSG00000022111	4.361657675128306	0.08026896137674208	0.06010532653458542	0.15384678929304244	0.3131498399442759	FALSE
ENSMUSG00000104060	1.8001138654105227	0.08026186744515575	0.08874109694153083	0.29660652598807147	0.5065750403843742	FALSE
ENSMUSG00000022371	2.275966555806049	0.08025703073596245	0.08048032242198588	0.2618450150669921	0.462378671800302	FALSE
ENSMUSG00000097615	2.538923490736952	0.08025568256970052	0.07679747261714945	0.2433235941057522	0.43922636993794895	FALSE
ENSMUSG00000034771	4.805208454501885	0.08021861322126084	0.05749391812375012	0.1387220428657578	0.28918058249981354	FALSE
ENSMUSG00000042677	1.59044527145345	0.0801799606539518	0.09324890543350485	0.3111178739472023	0.5241046256301002	FALSE
ENSMUSG00000030172	8.45741326343517	0.08016472776170329	0.044093667447176875	0.06003042929859692	0.1486829289941911	FALSE
ENSMUSG00000030521	4.341289397991253	0.08015658617386229	0.06023394147680293	0.1551888656804106	0.3152398290558982	FALSE
ENSMUSG00000022960	4.33735967375139	0.08013399777829783	0.060259761517269576	0.15545883410490408	0.3155577634612303	FALSE
ENSMUSG00000006005	14.863912956566587	0.08012821357178644	0.03533602394616536	0.02044076038958602	0.06033454399020596	FALSE
ENSMUSG00000014767	5.252245266133901	0.08012572090473989	0.055175953530683934	0.12499978261927372	0.2664520725334766	FALSE
ENSMUSG00000059669	4.7800394256834435	0.08012542727677505	0.05762988252952868	0.14015201650009315	0.2915217187618821	FALSE
ENSMUSG00000005813	7.132586879459678	0.08011344858935848	0.04781212124153321	0.0802773027450038	0.1882750518823256	FALSE
ENSMUSG00000032384	7.354537696106028	0.08010710522774171	0.047124087281610536	0.07643227950956587	0.1807074068255411	FALSE
ENSMUSG00000024581	22.00098130965228	0.08008878881201217	0.02773752933367474	0.0034273422691334624	0.012686909798661026	TRUE
ENSMUSG00000000759	7.053622001619441	0.08005196628817583	0.04805668336320024	0.0827647689651161	0.19294174942082595	FALSE
ENSMUSG00000105985	1.7917341373118196	0.08003666286179344	0.08888944199273943	0.29778222574766955	0.5081718417650448	FALSE
ENSMUSG00000064080	3.162406726202508	0.07999478302088273	0.06945164696312547	0.20844527573544702	0.39287974036573936	FALSE
ENSMUSG00000040681	7.501473955085636	0.07997909067895503	0.04667910687200701	0.07489847673252384	0.17781134247535058	FALSE
ENSMUSG00000024098	6.126049779954128	0.0799674077019188	0.05135349172905852	0.10262564118389056	0.22831470963466086	FALSE
ENSMUSG00000034252	9.576008803025154	0.07989077650039736	0.04155229873026779	0.047087361343321504	0.12154462968421598	FALSE
ENSMUSG00000025384	3.593053707512392	0.07984636063664231	0.06560674617614626	0.18828859487688224	0.3651407142584863	FALSE
ENSMUSG00000016181	4.5291756571135515	0.07982637891424674	0.05938563477356353	0.15178043228477348	0.30997343282238676	FALSE
ENSMUSG00000020718	2.4850089037822323	0.07982230979671673	0.07747954653512146	0.2493356436468101	0.447062692058372	FALSE
ENSMUSG00000047909	5.867718307195147	0.07980665031662212	0.05240134568660348	0.10953096061711155	0.24016154880462467	FALSE
ENSMUSG00000037138	7.659787649711995	0.07980268101766719	0.046483004114808046	0.07481794815069374	0.17765643799369346	FALSE
ENSMUSG00000023968	1.9841996979139713	0.07979159117666014	0.08522374217404233	0.28583047993891547	0.49331531092937014	FALSE
ENSMUSG00000001150	9.504723617414934	0.0797525871007701	0.042099811332682174	0.050600246243942416	0.12902723193237237	FALSE
ENSMUSG00000115200	1.5575213084589883	0.07973211295789871	0.09401607571988933	0.316355709588813	0.5305115189896473	FALSE
ENSMUSG00000043535	12.390520624690806	0.07970752880755134	0.037009978351538846	0.027513948093619248	0.07743444028659034	FALSE
ENSMUSG00000009291	8.31723382328872	0.07968392365669129	0.044441684929088836	0.0633162585043479	0.15522247552033772	FALSE
ENSMUSG00000086158	2.6982961260659373	0.0796833498028365	0.0747664475122906	0.2369418772773719	0.4314786083817326	FALSE
ENSMUSG00000024970	4.688575113458567	0.07966674961861188	0.058133761037677645	0.14553500266281036	0.3001763907410713	FALSE
ENSMUSG00000074272	2.46456864341805	0.07965633490167127	0.07774735475218734	0.25168869435068497	0.4499651916600755	FALSE
ENSMUSG00000018347	3.7940649579664143	0.0796467523790243	0.06401724375999603	0.18013917820274772	0.35334062656867304	FALSE
ENSMUSG00000044033	4.685276522080289	0.07963269912794717	0.058482991942695337	0.14823692329607654	0.304405667695986	FALSE
ENSMUSG00000036792	8.673842965285852	0.07955099953506278	0.043563317392689344	0.05939481189149217	0.14735839643498458	FALSE
ENSMUSG00000090112	8.055664728491402	0.07952764964507947	0.04512750425605276	0.06752117149617166	0.1637976880235951	FALSE
ENSMUSG00000051235	2.448122567630374	0.07952248763832521	0.07796378456550428	0.25359286846283163	0.45234776734163495	FALSE
ENSMUSG00000054252	12.97373694016222	0.07950379722801815	0.03588735289346981	0.02343410338788472	0.06774884523811384	FALSE
ENSMUSG00000038473	11.628072792036619	0.07950322892382346	0.03783999422290581	0.031165009019880032	0.08599007644889774	FALSE
ENSMUSG00000028134	14.741714228841847	0.07944986147808718	0.03373312911734232	0.01626776252950913	0.04959696433527282	TRUE
ENSMUSG00000009733	5.111142180135488	0.07944860994214327	0.055864115981997614	0.13238166360452452	0.27865423418228835	FALSE
ENSMUSG00000068876	3.0877467923568	0.07944004387292779	0.07016995778482871	0.2154708108201426	0.40324096080684163	FALSE
ENSMUSG00000055333	1.3313891006112617	0.07943171602267167	0.09991055783268563	0.3345835189027763	0.5510536043043658	FALSE
ENSMUSG00000115744	1.1060915793806476	0.07940376507740723	0.10702838262064593	0.35241806257879316	0.5701828630957962	FALSE
ENSMUSG00000075410	2.431246169479893	0.07938818097343914	0.0781821969412965	0.2555130252196472	0.454662883111431	FALSE
ENSMUSG00000014313	20.743170214381827	0.07936261698048384	0.02854715409556341	0.004789307131274534	0.017021977095008852	TRUE
ENSMUSG00000006205	14.829898249226762	0.07936160347639944	0.03363111648700714	0.015753363276618325	0.04826881325256747	TRUE
ENSMUSG00000027536	1.4724228228002376	0.079322767470554445	0.09614369097274139	0.3886902443473602	0.6087578233971859	FALSE
ENSMUSG00000040669	6.854717429859683	0.07929807585254156	0.04870300500528489	0.08941713483634198	0.20510230747234828	FALSE
ENSMUSG00000038416	7.293840958666378	0.07927673277164195	0.04729548804290108	0.08111936920733126	0.18994510746107135	FALSE
ENSMUSG00000039069	3.7360744992329047	0.07927079970690855	0.06445407879977305	0.18469220751143386	0.3598931035075094	FALSE
ENSMUSG00000002763	8.175698498909432	0.07922823893349788	0.04480345067275223	0.06678929593520563	0.16233319535326274	FALSE
ENSMUSG00000039753	14.352807299565306	0.07916130356493208	0.03417143796904888	0.018056231670959374	0.05425693994988535	FALSE
ENSMUSG00000029061	1.7456816851151655	0.07909741881300411	0.08974437309565884	0.3043145785871102	0.5162125233877429	FALSE
ENSMUSG00000032842	3.541662931726905	0.07902242001907346	0.06633399439297384	0.20334641638927164	0.3864131111480438	FALSE
ENSMUSG00000074497	2.1314721614594188	0.07901820784899248	0.0826599104643462	0.28006998905205704	0.48593383706474813	FALSE
ENSMUSG00000028385	8.983276847959376	0.07901154754691013	0.04283111093862781	0.05668177032121116	0.14181266835138265	FALSE
ENSMUSG00000023186	4.129572531165861	0.07900408441024451	0.061593800679954985	0.16964605879895023	0.33785157553240985	FALSE
ENSMUSG00000086443	1.073085637640918	0.07900407951113401	0.10822010370196408	0.35876084424434396	0.5768901098789404	FALSE
ENSMUSG00000050663	6.111686668103809	0.07899363098047636	0.0513986322436726	0.10717120663619599	0.23580396252812316	FALSE
ENSMUSG00000115624	2.6244989466452355	0.07898541119026263	0.07568427655348055	0.24540141644041838	0.4418853751771211	FALSE
ENSMUSG00000113032	4.113968693513468	0.07892278499980522	0.0620467019070374	0.17348316219941895	0.34372753778706316	FALSE
ENSMUSG00000020492	3.900077015824921	0.07889838041337315	0.06321171339970927	0.17952399170650807	0.352593602292577	FALSE
ENSMUSG00000038417	5.647036191183379	0.07888960183831968	0.05332725617185943	0.11959774337440837	0.2575669800344219	FALSE
ENSMUSG00000117869	3.2266856302640714	0.07887135653147986	0.06880114771642586	0.21173172744053956	0.3980078791003295	FALSE
ENSMUSG00000034112	1.9550004201123667	0.07874258015144542	0.08569400883643641	0.28975417997146324	0.4976416217290892	FALSE
ENSMUSG00000109539	1.8975234087961739	0.07870535978186491	0.08672403205093443	0.2978788269773167	0.5081997374124908	FALSE
ENSMUSG00000093942	2.796506799680183	0.07869450166695721	0.07360735720576325	0.23746932707061616	0.4319836068524845	FALSE
ENSMUSG00000026500	3.4068121266522557	0.07867970277810432	0.0675003398780823	0.20686952389848381	0.3912007494520673	FALSE
ENSMUSG00000091491	1.721065325615251	0.07867759994404337	0.09023137066643458	0.30798303187665005	0.5208452344945633	FALSE
ENSMUSG00000027514	1.052042898766455	0.07861668486464424	0.10901531451614505	0.36299558700551815	0.5809853964512512	FALSE
ENSMUSG00000117575	1.2572683474688593	0.07859289681588535	0.10208556221637163	0.3476083148435196	0.5654178574434747	FALSE
ENSMUSG00000095789	1.8556238065378545	0.07855508160833843	0.08751682753282328	0.30379410061144063	0.5155598114450185	FALSE
ENSMUSG00000002804	4.05920545063407	0.07852846712051573	0.06206724977648634	0.1747937928350696	0.34553149669906885	FALSE
ENSMUSG00000079036	4.059360037444306	0.07852846711272422	0.062067249776317696	0.17479379287666744	0.34553149669906885	FALSE
ENSMUSG00000063730	2.0814305967603115	0.07851492641710295	0.08344453612536672	0.2866729670937681	0.4944100186909045	FALSE
ENSMUSG00000107182	3.398731227199806	0.07850526974456247	0.06722455528410246	0.20498262401618786	0.388511913442634	FALSE
ENSMUSG00000037580	1.8886644094579859	0.07846816005073895	0.0868633657887472	0.29900868198559427	0.5095098901871571	FALSE
ENSMUSG00000020728	2.56191903837387	0.07843669812776013	0.07643395088352672	0.2523788767711685	0.4508467715607829	FALSE
ENSMUSG00000024236	3.607632886118321	0.07841950914171665	0.0654532205155389	0.1952455620687037	0.37495753564690293	FALSE
ENSMUSG00000039427	4.669744496041303	0.07840375791540968	0.05821764375520885	0.15261542956557686	0.3113439986530567	FALSE
ENSMUSG00000090247	5.117135863601263	0.0784005643669497	0.05581634013567999	0.13728965587650876	0.2868031211127911	FALSE
ENSMUSG00000027774	7.016033973073464	0.07833948073974559	0.048419267568294434	0.09213854343938258	0.2099503310205051	FALSE
ENSMUSG00000031918	7.246414181166778	0.07832997461984145	0.047433262737271185	0.08566127277466513	0.1984037062789946	FALSE
ENSMUSG00000094856	3.169241491543216	0.07832661717832798	0.06967202234514733	0.21976077220299625	0.40873266002940273	FALSE
ENSMUSG00000064037	5.309873383195754	0.07830097281752663	0.05486877653029546	0.13192594539222183	0.2778767183004638	FALSE
ENSMUSG00000031364	1.2945417082243837	0.07827955643003658	0.10084307416274978	0.34079646430176963	0.5579686660640109	FALSE
ENSMUSG00000030494	3.1562030281082967	0.07827828716719473	0.0694601557677535	0.21845627583556204	0.4071834646829054	FALSE
ENSMUSG00000036667	36.16712520379347	0.07823550922627182	0.021711123076312237	2.798288131774756e-4	0.0013135428623505074	TRUE
ENSMUSG00000068417	1.6836349217520485	0.07822573179250819	0.09104590077806886	0.3139746681295415	0.527791945001053	FALSE
ENSMUSG00000032690	1.232240885833408	0.07818371478114047	0.10279719215223107	0.351939589991489	0.5698283807268658	FALSE
ENSMUSG00000034560	7.41995987532521	0.07817773442889149	0.04690869966166517	0.08309576690340514	0.19357085025922594	FALSE
ENSMUSG00000032194	3.561853719215566	0.07813891995056911	0.06581873543114079	0.19915385754986287	0.3804631769785544	FALSE
ENSMUSG00000045302	8.607022649653983	0.07807461057646072	0.04370836943399103	0.06529722350967605	0.15929772120371338	FALSE
ENSMUSG00000041879	20.58587153540244	0.07804696815629429	0.028652379967259826	0.005719001066821921	0.019923686643391898	TRUE
ENSMUSG00000019734	2.910097217352691	0.07804192583718766	0.07197786306500854	0.2334043459371703	0.42700138287446304	FALSE
ENSMUSG00000022790	5.239594457307335	0.07800733968375487	0.055203872924932715	0.13575637923622066	0.28427773656303834	FALSE
ENSMUSG00000105987	2.9179151836151536	0.0779840790416882	0.07224343837195188	0.23518916552777286	0.4294395018772684	FALSE
ENSMUSG00000026576	112.5007511169955	0.07798091633523846	0.012357334229217599	2.5052710003894234e-10	2.3514146835176815e-9	TRUE
ENSMUSG00000090762	1.6594526076422915	0.07795526454691372	0.09156131209308016	0.31779238751910954	0.5321108314299366	FALSE
ENSMUSG00000040651	7.768505069636089	0.0779473274734988	0.04620882737789607	0.08024135295007431	0.18823721684274658	FALSE
ENSMUSG00000021468	5.65346788732125	0.07793431347790196	0.05328700073572872	0.12390765722512273	0.26471677273483046	FALSE
ENSMUSG00000086480	1.2158978090939896	0.07789843693817526	0.10327926923237575	0.3548391919316792	0.5729604869635453	FALSE
ENSMUSG00000034269	15.019139596247388	0.07787413118071665	0.0334203573736891	0.017314991098148085	0.05231953012430717	FALSE
ENSMUSG00000044176	2.905636952294192	0.07787316645227625	0.07237247485264733	0.23650277526716315	0.43092683884042765	FALSE
ENSMUSG00000105636	1.2779009664424203	0.07786674278065223	0.10128142617767324	0.3435976765463065	0.5609113226218256	FALSE
ENSMUSG00000044367	2.7085927574150577	0.07785432526930391	0.0746258193700084	0.24725311374859252	0.4444613362870943	FALSE
ENSMUSG00000033392	33.12295775246956	0.07784257167622885	0.022674777082494074	5.321157544655817e-4	0.002359617877586988	TRUE
ENSMUSG00000020022	9.01209734661583	0.07782796201743633	0.04275699293561577	0.060085144448880495	0.1487990469424303	FALSE
ENSMUSG00000032633	7.560724034953071	0.07780357482391083	0.046486830252792884	0.08151094021805978	0.1905097602512896	FALSE
ENSMUSG00000020695	3.3071360411643647	0.07780162592933276	0.0680228350439305	0.21337614314430026	0.4001487256971641	FALSE
ENSMUSG00000079037	71.60749461937246	0.07779625889110754	0.01547234170807304	4.3622376852973433e-7	3.0178233542459444e-6	TRUE
ENSMUSG00000011179	8.999479395032935	0.07779072281995572	0.042784926921616215	0.06036492738045458	0.14931498288733194	FALSE
ENSMUSG00000041328	7.512328566977534	0.07775170625328826	0.04662842214116756	0.08308062770394875	0.1935593186769579	FALSE
ENSMUSG00000034656	18.405637403271026	0.07773425719393952	0.03026571020347322	0.009125085070328982	0.03015818390414747	TRUE
ENSMUSG00000024048	3.9306919668272697	0.07771817600134827	0.06295901457045079	0.18463740717066524	0.3598601440464889	FALSE
ENSMUSG00000114004	2.0149998903676867	0.07771601766721756	0.08457048282566576	0.2961614962656605	0.5059059387248227	FALSE
ENSMUSG00000051768	4.282752419022318	0.0777115331448059	0.06085970318750107	0.17482701142805765	0.34556120446351174	FALSE
ENSMUSG00000112008	1.814134231544513	0.0777105104408133	0.08824204522455611	0.30992584700426745	0.5229293290292272	FALSE
ENSMUSG00000071748	1.582345937374787	0.07771032059201992	0.09721399913726819	0.33871864116322564	0.5558144091181868	FALSE
ENSMUSG00000032405	10.239595572307556	0.07770573698207564	0.04022183412244049	0.04678061470624774	0.12089089769683983	FALSE
ENSMUSG00000037486	6.023199506863426	0.07769098076852711	0.05173675791565978	0.11524854745073886	0.2504148068079248	FALSE
ENSMUSG00000020420	2.039947323816609	0.07767809994129247	0.08373638592254226	0.2898097335141443	0.4976512254874988	FALSE
ENSMUSG00000079304	1.8348135245811226	0.07762525716274682	0.0878361036157631	0.3068412540210336	0.5193854853994098	FALSE
ENSMUSG00000020455	4.959816843641881	0.07759036608675403	0.056614560333832026	0.14643391890396698	0.30158338653714883	FALSE
ENSMUSG00000111068	1.621460684131916	0.07757708748187793	0.09235211195712142	0.32360796186873253	0.5384584787264879	FALSE
ENSMUSG00000031388	4.717213837822537	0.07749468080331029	0.057931461016464715	0.155642736961609	0.3157903528847256	FALSE
ENSMUSG00000007603	8.07635272755446	0.07748475768529658	0.04505082664372378	0.07441784742023072	0.17682499655311107	FALSE
ENSMUSG00000062646	3.6885038541926076	0.07743811036225014	0.06510362495193187	0.19908569118335015	0.38040946242306406	FALSE
ENSMUSG00000043991	12.620972523775155	0.07740457699789531	0.036363863373597594	0.028423949840369937	0.07950888538816452	FALSE
ENSMUSG00000071636	2.2031914216197395	0.0773942816149528	0.08143844140778417	0.28424730874124476	0.49138064457405983	FALSE
ENSMUSG00000116494	1.4166118876631613	0.07737806618514312	0.09734641066466779	0.30240412119611765	0.5138895330854859	FALSE
ENSMUSG00000026824	16.13645341390261	0.07736998152693837	0.032272796617275584	0.014630957322340233	0.04526780069258916	TRUE
ENSMUSG00000020361	30.556487044168566	0.07736636359430532	0.023593474801942387	9.197565169747779e-4	0.0038805590392814926	TRUE
ENSMUSG00000038507	3.872766750035163	0.07733667896816603	0.0633742061854313	0.1892858633994118	0.3665881891118999	FALSE
ENSMUSG00000038831	11.517155490956323	0.07725391232914111	0.038006042427012304	0.037059029474385094	0.09952515282195844	FALSE
ENSMUSG00000052566	4.270559078762549	0.07723948557182722	0.06062614190826157	0.17334837577931722	0.34351620502231284	FALSE
ENSMUSG00000065431	1.9740019714532686	0.07717573080499053	0.08525934963231956	0.3020935968751981	0.5135234314346161	FALSE
ENSMUSG00000048310	3.2200475758483416	0.0771540554796173	0.06881116246813095	0.22176046328447885	0.4113008096143778	FALSE
ENSMUSG00000040640	21.94039901209999	0.07715260744574894	0.027767893565693202	0.004903615416039924	0.017382717308921523	TRUE
ENSMUSG00000079215	13.952985289789241	0.07713205941487432	0.034636081311247485	0.022902343009481546	0.06646437674169278	FALSE
ENSMUSG00000040380	1.969388652178299	0.07712892099996256	0.0853295719557195	0.3026421491713412	0.5142480239542011	FALSE
ENSMUSG00000097360	2.1703886931311613	0.07707950938495324	0.08193766590352874	0.2887002012356111	0.4965089374319123	FALSE
ENSMUSG00000049115	1.3750772888927019	0.07700980794232593	0.09851773646978118	0.34693832200528596	0.5645213964140828	FALSE
ENSMUSG00000075254	5.8999931655760935	0.07698378763002524	0.05255787678977221	0.1279190184210453	0.27127456942895706	FALSE
ENSMUSG00000025613	19.758163870901164	0.07694626616391109	0.0292317071344122	0.007580455481959032	0.025582858907581406	TRUE
ENSMUSG00000064294	2.6094387286683838	0.07689410843551306	0.07578042522789405	0.2586126015590192	0.45862784804103585	FALSE
ENSMUSG00000085655	1.5679196911093711	0.07688041178544494	0.09353140069763768	0.33228296889849046	0.5486640208748043	FALSE
ENSMUSG00000026950	2.3876150789195476	0.07687877375533765	0.0787222237068057	0.27365247743664434	0.4782498724805826	FALSE
ENSMUSG00000041747	5.635253124575888	0.07682706535585017	0.05335593510340977	0.12962082335136582	0.2741185329183899	FALSE
ENSMUSG00000111006	1.0047748613750145	0.07679213422874534	0.11057025608584982	0.39626548691965513	0.6163805334490042	FALSE
ENSMUSG00000096808	2.141687872226253	0.07678700712611979	0.08238123884207264	0.29268872712904226	0.5012809005833408	FALSE
ENSMUSG00000026424	16.780565217212782	0.07675173175859962	0.031656928590884134	0.01366001901210265	0.04267988681557105	TRUE
ENSMUSG00000043716	20.695199246346135	0.07674992100898057	0.028574282679343557	0.006418491974621826	0.022077148658680216	TRUE
ENSMUSG00000026659	3.9911158090935777	0.07674881988343026	0.06250775816053215	0.18747024955156255	0.36392523306060026	FALSE
ENSMUSG00000097392	4.611176048782141	0.07674576397816552	0.058856222122847295	0.16530636292544307	0.33104838461887437	FALSE
ENSMUSG00000089907	1.3589406887544888	0.07670678921175847	0.09899995697914549	0.3502073414012947	0.568262969567278	FALSE
ENSMUSG00000035458	1.5552265048564735	0.07670363148946205	0.0938074699418835	0.33430037486308856	0.5508857039840639	FALSE
ENSMUSG00000102875	1.7646078846453983	0.07669379454317506	0.08920987867663402	0.3178359829649008	0.5321168739212321	FALSE
ENSMUSG00000049561	1.1578153420436497	0.07666892145251039	0.10500127339472246	0.36532568936665116	0.5840033309033204	FALSE
ENSMUSG00000002546	12.493037968696164	0.0766625522532319	0.03653695495760568	0.03170655618999794	0.08721424953367302	FALSE
ENSMUSG00000024079	3.1667554144549777	0.0766513679385976	0.06964121472519344	0.22966103848927866	0.42179076782443514	FALSE
ENSMUSG00000034525	17.12919688910958	0.07664035493080593	0.03134537852814524	0.012906625435259543	0.040655307636995215	TRUE
ENSMUSG00000012126	3.974358332210489	0.07663869757832796	0.06262302040277114	0.18880293891674912	0.36591404107340164	FALSE
ENSMUSG00000021240	3.9702516898890594	0.07661104003972218	0.0626519330888233	0.1891377712745946	0.3664134449218309	FALSE
ENSMUSG00000033540	3.7650459763913973	0.07660063493357663	0.06416695322957351	0.1982732298906005	0.3790476550499887	FALSE
ENSMUSG00000059182	4.313612991959304	0.07659170836705179	0.060640644047969226	0.1795501292439907	0.352593602292577	FALSE
ENSMUSG00000029833	5.585774073350787	0.07658640572109462	0.05357274623006437	0.13223861487774627	0.27841482509503995	FALSE
ENSMUSG00000022090	3.145698877780676	0.07652893155441648	0.0695083201225941	0.2292525036535927	0.4213127417923286	FALSE
ENSMUSG00000113261	1.5471063221783696	0.07650233109504759	0.09412013249298967	0.33658599720292703	0.5533642742418006	FALSE
ENSMUSG00000027487	3.34243782866234	0.07647899933777699	0.06766725559391831	0.2192857060521607	0.40808485483189944	FALSE
ENSMUSG00000036622	17.452823255065063	0.07647622637949283	0.031057015207300087	0.012265259618960515	0.038996340917387934	TRUE
ENSMUSG00000033446	2.752427221530098	0.07641259647195116	0.07401950562777296	0.25328268672738846	0.45200668856366355	FALSE
ENSMUSG00000055629	10.779058635355101	0.07640534781867153	0.03923305601379841	0.04533793112061617	0.11782280129936326	FALSE
ENSMUSG00000113262	2.104120748707705	0.07636409139790315	0.08301350423139055	0.29823969721022425	0.5086326894606904	FALSE
ENSMUSG00000020334	3.1251050821515256	0.07635170706371083	0.06970562082134459	0.23138567755860182	0.4241661407488911	FALSE
ENSMUSG00000049658	6.730524874803474	0.07631208695714024	0.049100403121593195	0.10472835103232857	0.23199957037859642	FALSE
ENSMUSG00000038704	2.0957457243281317	0.07630178220565766	0.08309156266530532	0.29903925044106555	0.5095098901871571	FALSE
ENSMUSG00000054715	3.3816703401251487	0.07626441452715677	0.06768087104474768	0.22749255951955893	0.4188435693011285	FALSE
ENSMUSG00000002910	3.3820970085490667	0.07626378720318729	0.06768084553753397	0.22749295137572856	0.4188435693011285	FALSE
ENSMUSG00000097609	1.5266782371118293	0.0762516534060037	0.09448896538893382	0.33935657643173806	0.5565705674241326	FALSE
ENSMUSG00000014177	5.314249565221415	0.07623744223082941	0.05481871239251226	0.14212508445016317	0.29472221693043876	FALSE
ENSMUSG00000021611	2.3131736347232588	0.07619226911330597	0.07974615061948899	0.28324555252070666	0.4903240168795211	FALSE
ENSMUSG00000043448	3.7027302210339728	0.07616027771535988	0.06463766535617721	0.20367742522424576	0.38679117023946524	FALSE
ENSMUSG00000026029	2.3090519760622557	0.07615448729815553	0.07980428875351739	0.2837844643290976	0.49080967487799226	FALSE
ENSMUSG00000057143	2.8953198221447507	0.07609235071776453	0.0720701419485161	0.24565007539449518	0.44212358903545473	FALSE
ENSMUSG00000032126	3.6778900257619864	0.07597980061009829	0.06482878817690871	0.205885757802837	0.3898237757298773	FALSE
ENSMUSG00000091275	1.8908765999026438	0.0759332880754518	0.08667643389864277	0.31429542729413584	0.5281909264248672	FALSE
ENSMUSG00000029141	6.039281511145646	0.07591407815218258	0.051648667279769495	0.1232501946218818	0.2637283144108675	FALSE
ENSMUSG00000026858	10.00224840441473	0.0758855165484474	0.040663908606186364	0.05454293764323729	0.1372205252825558	FALSE
ENSMUSG00000020130	6.228275158879437	0.07587034648376542	0.05091136667005295	0.11862778754634622	0.2560004634803975	FALSE
ENSMUSG00000022505	4.4521558191427	0.07585400159713453	0.059767218941434205	0.1763082998346648	0.3477860661099995	FALSE
ENSMUSG00000024302	17.59040974217626	0.07584923386598917	0.03093792806287888	0.01283943003015874	0.04047637774359867	TRUE
ENSMUSG00000118087	1.8865161895859428	0.07582402086324021	0.08674763247772388	0.3149321543442843	0.5287931886228008	FALSE
ENSMUSG00000107743	1.7148251624399586	0.07580515327385773	0.09017151177610501	0.3256100357236895	0.5405587563263943	FALSE
ENSMUSG00000072770	2.8621736159329623	0.07579021108602112	0.07242229211648395	0.24938118706652737	0.4471021527654606	FALSE
ENSMUSG00000033862	7.39120441285808	0.07578599494370564	0.04696760266482426	0.09336268346854787	0.21211513720985428	FALSE
ENSMUSG00000031660	6.789278439826031	0.07573485669666807	0.0488895492282952	0.10602639003581045	0.23407127617783746	FALSE
